chr1	15788107	15794496	19.5993
chr1	15803100	15808590	39.9524
chr1	15811232	15811415	0.473829
chr1	15813227	15815668	4.54445
chr1	15828542	15829187	1.11996
chr1	15836124	15836352	0.193839
chr1	15840726	15841419	0.883045
chr1	16043689	16043972	0.452291
chr1	16103196	16106347	26.9221
chr1	16129421	16129580	0.387678
chr1	16130282	16130508	0.732281
chr1	16518565	16519462	4.09216
chr1	16618557	16619247	5.1475
chr1	16632385	16633003	0.516904
chr1	16650313	16650472	0.323065
chr1	16651768	16651934	0.193839
chr1	16654731	16655052	0.516904
chr1	16655448	16657097	13.4826
chr1	16665029	16665823	4.09216
chr1	16686558	16686898	0.603055
chr1	16687620	16689018	4.37215
chr1	16790965	16791124	0.301527
chr1	16792862	16793379	0.516904
chr1	16821496	16822025	0.710743
chr1	16823821	16827549	12.2765
chr1	16827706	16827921	0.27999
chr1	16866784	16867133	0.947658
chr1	16888614	16888770	0.258452
chr1	17071611	17071837	0.538442
chr1	17097383	17097789	2.23992
chr1	17206646	17207278	0.990733
chr1	17239305	17239484	0.0430754
chr1	17250093	17251989	3.91986
chr1	17433262	17433456	0.193839
chr1	17433841	17434016	0.215377
chr1	17434665	17435368	1.22765
chr1	17488850	17490886	2.73529
chr1	17540039	17540229	0.452291
chr1	17931454	17932743	1.89532
chr1	17932947	17933130	0.258452
chr1	18244500	18247136	3.76909
chr1	18267548	18267800	0.258452
chr1	18269312	18270441	1.80916
chr1	18288175	18288419	0.409216
chr1	19975008	19975311	0.624593
chr1	20431917	20432368	1.35687
chr1	20761012	20762325	1.72301
chr1	20774567	20775237	1.16303
chr1	20786768	20787063	0.710743
chr1	20803350	20803555	0.430754
chr1	20804761	20805562	0.818432
chr1	20819314	20820290	8.03355
chr1	20867052	20868542	2.32607
chr1	20906997	20910013	5.21212
chr1	20912221	20913706	2.32607
chr1	20955399	20955565	0.387678
chr1	20974631	20974816	0.258452
chr1	21052019	21052196	0.0861507
chr1	21070498	21071072	0.624593
chr1	21079031	21079819	2.15377
chr1	21218577	21219639	2.75682
chr1	21252089	21258305	27.2882
chr1	21331666	21331978	0.409216
chr1	21333027	21333275	0.236914
chr1	21333348	21334306	1.1415
chr1	21343879	21345695	2.34761
chr1	22101170	22101353	0.366141
chr1	22466428	22469119	7.75356
chr1	22533287	22534013	2.41222
chr1	23256289	23256902	4.1137
chr1	23382627	23383127	2.7999
chr1	23638458	23639059	0.624593
chr1	23921799	23922357	5.72902
chr1	23970269	23970641	0.55998
chr1	24005382	24005602	1.37841
chr1	24099703	24101069	6.33208
chr1	24678536	24679151	4.35061
chr1	25181388	25181647	0.516904
chr1	25887569	25888701	1.80916
chr1	26229334	26230582	1.55071
chr1	26739531	26739704	0.409216
chr1	26740443	26741185	0.818432
chr1	28320622	28320981	0.495367
chr1	28321610	28322018	0.581517
chr1	28395338	28395529	0.193839
chr1	28622713	28622966	0.452291
chr1	29977778	29979820	2.64913
chr1	30413057	30414923	3.27373
chr1	30847205	30848782	2.54145
chr1	30872674	30877102	46.8875
chr1	30883090	30883468	0.732281
chr1	30884258	30884427	0.366141
chr1	30896016	30900854	12.1688
chr1	30902673	30902877	0.27999
chr1	30908077	30908807	0.775356
chr1	30909182	30909564	0.732281
chr1	30922865	30923021	0.150764
chr1	30936548	30938829	5.10443
chr1	30939097	30939267	0.258452
chr1	30944778	30945449	0.796894
chr1	30948076	30950974	31.0573
chr1	31153357	31153591	0.323065
chr1	31155547	31156178	1.05535
chr1	31156735	31157082	0.452291
chr1	33105949	33107327	2.11069
chr1	33555693	33556560	1.61533
chr1	33635979	33636985	2.95066
chr1	33642102	33642690	0.947658
chr1	33669557	33670139	1.8307
chr1	33719888	33721330	9.19659
chr1	33724010	33724333	0.732281
chr1	33725023	33726847	3.72602
chr1	33757323	33758012	2.99374
chr1	33791506	33791817	0.473829
chr1	33799229	33799496	0.366141
chr1	33799638	33800379	1.27072
chr1	33803405	33803584	0.129226
chr1	33813596	33814896	10.1442
chr1	33830016	33830349	0.409216
chr1	33902942	33904203	3.25219
chr1	33907432	33908682	11.5657
chr1	33925448	33925693	0.55998
chr1	33926420	33927695	3.16604
chr1	33938561	33941668	7.71049
chr1	33942749	33943165	1.29226
chr1	33943935	33948104	20.4393
chr1	33963911	33965013	2.21838
chr1	33966626	33967038	1.20611
chr1	33969136	33969686	0.710743
chr1	33969778	33972512	7.0859
chr1	33974335	33975870	6.15978
chr1	33979470	33980667	1.35687
chr1	33989200	33990391	2.49837
chr1	34004908	34008093	14.0426
chr1	34008833	34009746	1.22765
chr1	34011618	34012128	3.23065
chr1	34020509	34020699	0.538442
chr1	34036719	34038667	5.21212
chr1	34040037	34040696	1.05535
chr1	34040706	34040991	0.495367
chr1	34041431	34041745	1.1415
chr1	34043547	34043749	0.516904
chr1	34045310	34045999	1.35687
chr1	34058619	34059844	2.49837
chr1	34062771	34062978	0.452291
chr1	34063772	34068247	7.21512
chr1	34069986	34071647	3.79063
chr1	34072339	34078340	21.5161
chr1	34088087	34088246	0.344603
chr1	34097356	34098289	1.18457
chr1	34101870	34112133	41.7185
chr1	34113271	34114682	2.13223
chr1	34116113	34116504	0.430754
chr1	34120119	34120714	0.947658
chr1	34121049	34122431	2.64913
chr1	34139175	34141701	8.63661
chr1	34156740	34156932	0.495367
chr1	34157833	34158048	0.603055
chr1	34158858	34160748	2.43376
chr1	34177954	34178401	1.42149
chr1	34432390	34435531	7.53819
chr1	34438750	34440583	10.4027
chr1	34468261	34468512	0.366141
chr1	34469262	34470320	2.39068
chr1	34511392	34511548	0.129226
chr1	34620404	34620589	0.236914
chr1	34750610	34750926	1.18457
chr1	34801809	34802021	1.01227
chr1	34818593	34818763	0.172301
chr1	34819523	34819901	0.603055
chr1	34823340	34823516	0.430754
chr1	34841682	34843790	18.3286
chr1	34850024	34850265	1.42149
chr1	34851236	34852060	1.20611
chr1	34858138	34860863	6.91359
chr1	34861635	34861791	0.27999
chr1	34864468	34865300	1.11996
chr1	35114644	35116699	4.35061
chr1	35193478	35194122	1.44302
chr1	35194583	35195240	1.07688
chr1	35214653	35214827	0.430754
chr1	35218129	35221683	12.1472
chr1	35227573	35227895	0.27999
chr1	35230907	35233998	13.418
chr1	35234763	35235390	1.16303
chr1	35238428	35238881	0.55998
chr1	35287882	35288090	0.107688
chr1	35358612	35359870	2.19684
chr1	35469111	35469297	0.193839
chr1	35469692	35469931	0.495367
chr1	35629311	35629540	0.172301
chr1	35630099	35630489	0.452291
chr1	35814446	35815121	1.22765
chr1	35822814	35823044	0.710743
chr1	35839874	35840605	1.72301
chr1	35841519	35842306	1.42149
chr1	35849872	35852014	6.41823
chr1	35856578	35857073	0.796894
chr1	35870319	35871285	1.91685
chr1	35872039	35872270	0.452291
chr1	35872954	35873130	0.387678
chr1	35874826	35876077	1.59379
chr1	35877713	35877869	0.193839
chr1	35878330	35879047	1.61533
chr1	35881928	35882380	0.947658
chr1	35916952	35917520	0.753819
chr1	35918064	35918738	1.3138
chr1	35930540	35930845	0.301527
chr1	35943231	35946070	7.81818
chr1	35960528	35961708	1.89532
chr1	35962258	35962764	1.52918
chr1	35979052	35980142	1.6584
chr1	35981107	35981710	0.689206
chr1	36000331	36005048	14.9256
chr1	36008573	36008855	0.839969
chr1	36010436	36020579	61.3608
chr1	36030489	36031405	3.05835
chr1	36038064	36038990	1.8307
chr1	36039605	36041760	3.10143
chr1	36042284	36044557	4.50137
chr1	36051138	36051552	0.581517
chr1	36052563	36058043	14.8179
chr1	36058765	36065992	53.3058
chr1	36067333	36071338	23.7776
chr1	36073802	36074033	0.344603
chr1	36076052	36076251	0.258452
chr1	36076699	36076933	0.538442
chr1	36077589	36077855	0.473829
chr1	36078244	36078438	0.344603
chr1	36089104	36090285	3.35988
chr1	36090817	36091150	0.883045
chr1	36243808	36244277	3.46757
chr1	36314807	36315766	2.56298
chr1	36368450	36369157	9.47658
chr1	36444965	36445204	1.70148
chr1	36471245	36471462	1.16303
chr1	36511913	36512784	9.34735
chr1	36539222	36539446	0.818432
chr1	36546967	36547136	1.03381
chr1	36556828	36557086	1.46456
chr1	36613626	36613790	0.495367
chr1	36614731	36614898	0.409216
chr1	36631273	36631529	0.301527
chr1	36682396	36683589	5.01828
chr1	36691554	36692119	4.58753
chr1	36709426	36709944	3.87678
chr1	36770657	36771126	1.80916
chr1	36803283	36805251	5.40596
chr1	36812698	36815434	4.37215
chr1	36824621	36825175	0.753819
chr1	36830713	36831987	5.53518
chr1	36832618	36833174	0.796894
chr1	36854087	36854467	0.710743
chr1	36856919	36857261	0.904582
chr1	36864704	36865280	1.20611
chr1	36884034	36884554	0.710743
chr1	36887725	36888321	0.624593
chr1	36893297	36894877	2.43376
chr1	36901396	36905793	11.1996
chr1	36908293	36908631	0.818432
chr1	36909963	36910365	0.818432
chr1	36918445	36920303	3.4891
chr1	36920882	36921066	0.516904
chr1	36923283	36926115	4.41522
chr1	36926784	36926979	0.473829
chr1	36928869	36929672	1.07688
chr1	36930901	36931233	0.603055
chr1	36936749	36936963	0.732281
chr1	36937742	36940975	35.3003
chr1	36941630	36942028	0.969195
chr1	36943392	36945214	7.64588
chr1	36970500	36971580	1.18457
chr1	36981936	36991147	90.3936
chr1	36994443	36995022	0.753819
chr1	36996547	36997801	2.6276
chr1	37000082	37002631	5.98747
chr1	37041137	37043352	8.18432
chr1	37044901	37046360	3.38142
chr1	37047121	37047497	0.990733
chr1	37048836	37049893	1.80916
chr1	37063746	37063902	0.27999
chr1	37075312	37075480	0.430754
chr1	37077202	37078256	1.87378
chr1	37100661	37101735	4.91059
chr1	37108212	37108473	0.452291
chr1	37128926	37131649	6.13824
chr1	37153691	37153957	0.409216
chr1	37207222	37207546	0.473829
chr1	37208541	37208707	0.366141
chr1	37209997	37210161	0.258452
chr1	37211638	37211794	0.236914
chr1	37212259	37213016	0.775356
chr1	37429004	37430712	10.3381
chr1	37540672	37540976	1.80916
chr1	37640933	37641293	0.624593
chr1	37711972	37712247	0.409216
chr1	37719513	37720104	1.93839
chr1	37864488	37864716	1.03381
chr1	37865411	37865615	1.07688
chr1	37871977	37872734	2.28299
chr1	37890068	37890936	3.20911
chr1	37996464	37998734	17.0148
chr1	38030484	38031193	0.818432
chr1	38128315	38130305	20.03
chr1	38383905	38384527	1.27072
chr1	38384811	38385022	0.323065
chr1	38385283	38385525	0.27999
chr1	38627199	38627871	2.95066
chr1	38655364	38655679	0.64613
chr1	38795250	38796677	2.28299
chr1	38797460	38797632	0.344603
chr1	38823725	38824467	0.92612
chr1	38835710	38836572	2.9722
chr1	38872815	38873153	0.603055
chr1	38986898	38988435	9.4335
chr1	39122449	39124044	3.79063
chr1	39193470	39194422	3.4891
chr1	39205340	39207141	3.89832
chr1	39234947	39236516	2.60606
chr1	39237482	39238797	1.91685
chr1	39346994	39347745	1.07688
chr1	39348432	39350506	5.53518
chr1	39362008	39362959	1.91685
chr1	39367891	39371231	23.713
chr1	39372401	39373249	1.35687
chr1	39399628	39399784	0.236914
chr1	39430662	39430880	0.301527
chr1	39460166	39460372	0.452291
chr1	39478097	39478986	2.95066
chr1	39519528	39520668	2.88605
chr1	39521321	39522089	1.80916
chr1	39522463	39522636	0.258452
chr1	39526621	39526777	0.27999
chr1	39528171	39529534	2.003
chr1	39535796	39536442	6.18131
chr1	39567038	39567871	0.947658
chr1	39569377	39569570	0.430754
chr1	39576381	39577366	12.9872
chr1	39581588	39581870	1.05535
chr1	39655398	39655618	0.301527
chr1	39720872	39721083	0.796894
chr1	39900170	39903477	24.316
chr1	39906686	39907457	2.4553
chr1	39922950	39924293	3.63987
chr1	39924669	39924874	0.258452
chr1	39969189	39969405	0.323065
chr1	40303472	40303628	0.236914
chr1	40304121	40304989	0.947658
chr1	40601592	40601764	0.344603
chr1	41390611	41391271	1.07688
chr1	42057829	42059667	2.88605
chr1	42592015	42592351	0.473829
chr1	42636320	42636677	0.55998
chr1	42851270	42851725	4.07062
chr1	42887933	42888130	0.366141
chr1	43092218	43092949	3.89832
chr1	43098005	43099340	10.4242
chr1	43168435	43168640	0.64613
chr1	43171105	43171298	0.215377
chr1	43186724	43187025	0.473829
chr1	43268848	43269467	1.03381
chr1	43283801	43284579	0.839969
chr1	43284922	43286825	2.71375
chr1	43287478	43288231	0.775356
chr1	43445441	43446612	8.87352
chr1	43470846	43472446	2.23992
chr1	43570962	43571795	1.01227
chr1	43827136	43827743	3.94139
chr1	43933060	43934655	11.9965
chr1	43943393	43944249	0.775356
chr1	43970897	43972228	1.72301
chr1	44101621	44102794	7.49511
chr1	44118333	44118739	2.34761
chr1	44147295	44148830	9.49812
chr1	44234183	44234373	0.215377
chr1	44235018	44235249	0.516904
chr1	44330929	44333454	3.94139
chr1	44388131	44388571	0.473829
chr1	44394396	44394599	0.473829
chr1	44395388	44396143	1.37841
chr1	44397057	44398272	1.4861
chr1	44399152	44399614	0.775356
chr1	44612799	44613799	1.72301
chr1	45356843	45359422	4.84598
chr1	45553715	45553931	0.129226
chr1	45581008	45581185	0.452291
chr1	45590316	45591239	1.1415
chr1	45794887	45796108	9.56273
chr1	45860088	45860344	0.258452
chr1	45883057	45883243	0.301527
chr1	46342193	46342543	0.452291
chr1	46343220	46343443	0.452291
chr1	46649452	46650367	1.42149
chr1	46852276	46854422	19.2978
chr1	46921984	46922328	0.366141
chr1	47013759	47014634	1.11996
chr1	47306485	47306954	0.796894
chr1	47307761	47308185	0.64613
chr1	48651429	48652244	0.753819
chr1	49881929	49882116	0.236914
chr1	50637076	50637431	1.01227
chr1	51265416	51265819	0.516904
chr1	51271046	51271217	0.193839
chr1	51271696	51271852	0.258452
chr1	51420361	51420780	0.64613
chr1	51424529	51424776	0.301527
chr1	51477584	51480921	13.4395
chr1	51507308	51507792	0.904582
chr1	51508016	51508458	0.323065
chr1	51508524	51510054	3.18758
chr1	51614296	51614588	0.215377
chr1	51621981	51626016	9.04582
chr1	51674160	51674931	0.753819
chr1	51678091	51678946	1.18457
chr1	51681410	51681579	0.409216
chr1	51681619	51682609	0.990733
chr1	51742380	51743830	2.51991
chr1	51743875	51744140	0.473829
chr1	51746334	51747991	4.15677
chr1	51748477	51748709	0.366141
chr1	51853295	51853876	1.07688
chr1	51854967	51856278	2.13223
chr1	51915247	51915949	3.51064
chr1	52008706	52008865	0.624593
chr1	52113539	52113704	0.883045
chr1	52119195	52119740	1.52918
chr1	52232025	52233742	11.5227
chr1	52252344	52252500	0.258452
chr1	52253089	52253471	0.64613
chr1	52457029	52457190	0.215377
chr1	52499825	52500899	6.35361
chr1	52524998	52527810	4.71675
chr1	52597153	52597585	1.05535
chr1	52598287	52598940	1.6584
chr1	52630663	52631067	4.47984
chr1	52845049	52845507	2.6276
chr1	52937370	52937791	0.624593
chr1	52938464	52939538	1.80916
chr1	52949959	52955283	30.6912
chr1	53112328	53112503	0.430754
chr1	53289153	53289519	0.430754
chr1	53293142	53293330	0.172301
chr1	53296695	53297465	5.79364
chr1	53313667	53314017	1.59379
chr1	53352406	53352673	2.39068
chr1	53525063	53526625	2.58452
chr1	53527618	53528214	0.753819
chr1	53532162	53532975	1.29226
chr1	53580607	53580854	0.538442
chr1	53581643	53582178	1.59379
chr1	53744015	53748310	9.71349
chr1	53748518	53751791	14.1287
chr1	53784315	53785171	6.69822
chr1	53823528	53824347	1.4861
chr1	53839039	53839235	0.581517
chr1	53865957	53869131	7.19358
chr1	54194518	54195138	4.02755
chr1	54250820	54251141	1.4861
chr1	54327355	54329038	2.82144
chr1	54386760	54387226	0.732281
chr1	54393978	54394270	0.366141
chr1	54438416	54438959	2.58452
chr1	54484039	54484774	1.1415
chr1	54583889	54586514	6.24593
chr1	54599557	54600198	0.883045
chr1	54600690	54600930	0.387678
chr1	54605238	54612855	15.3133
chr1	54925629	54926792	6.41823
chr1	54927422	54932693	13.1164
chr1	55026141	55027838	15.7225
chr1	55031379	55031659	0.366141
chr1	55052332	55053393	7.23666
chr1	55056991	55057225	0.236914
chr1	55075288	55075856	1.01227
chr1	55085618	55090142	41.417
chr1	55091635	55092191	1.03381
chr1	55102932	55104077	2.54145
chr1	55106338	55110721	33.4696
chr1	55111803	55112779	1.57225
chr1	55129772	55132736	23.3253
chr1	55162102	55162439	1.01227
chr1	55163115	55163373	0.473829
chr1	55163910	55164112	0.27999
chr1	55176268	55176478	0.258452
chr1	55234681	55235856	2.30453
chr1	55236642	55237780	5.10443
chr1	55363160	55363670	1.80916
chr1	56924803	56925054	0.27999
chr1	56938264	56939530	1.39995
chr1	56951334	56956166	19.3624
chr1	56971991	56973883	11.8242
chr1	57281282	57281456	0.409216
chr1	57334124	57334414	0.430754
chr1	57376993	57378092	4.8029
chr1	57399927	57400163	0.603055
chr1	57405844	57407377	14.6241
chr1	57429836	57430118	0.710743
chr1	57469632	57469936	0.344603
chr1	57470161	57470504	0.409216
chr1	57473224	57479838	12.4919
chr1	57564253	57564863	0.883045
chr1	57568381	57568559	0.27999
chr1	57606452	57606697	0.409216
chr1	57607328	57608742	2.6276
chr1	57610903	57613635	8.09817
chr1	57614300	57615019	1.33534
chr1	57774696	57775645	4.07062
chr1	57947472	57948688	2.11069
chr1	57969509	57970085	3.27373
chr1	57988678	57990166	2.36914
chr1	57995587	57999809	16.4117
chr1	58029233	58031240	5.55672
chr1	58051697	58052829	1.74455
chr1	58109957	58112488	3.55372
chr1	58359286	58359662	0.839969
chr1	58361991	58362947	1.39995
chr1	58364226	58364590	0.409216
chr1	58366350	58368989	6.289
chr1	58391899	58394124	29.6143
chr1	58410013	58411135	2.02454
chr1	58414824	58416486	2.26146
chr1	58422660	58425434	24.8976
chr1	58444960	58446005	6.52592
chr1	58457932	58458885	1.59379
chr1	58499436	58499661	0.107688
chr1	58504335	58505697	10.1012
chr1	58518323	58518634	0.409216
chr1	58519307	58519842	1.07688
chr1	58585853	58586883	6.48284
chr1	58613859	58614128	1.22765
chr1	58651151	58653076	6.6336
chr1	58711087	58714049	14.3441
chr1	58725738	58725894	0.430754
chr1	58760963	58763182	4.93213
chr1	58768840	58771018	3.68294
chr1	58879067	58880288	1.35687
chr1	58889703	58889889	0.323065
chr1	58950804	58951212	0.861507
chr1	58954226	58954397	0.215377
chr1	58957075	58959581	6.03055
chr1	58960221	58962077	3.94139
chr1	58972878	58974111	7.10743
chr1	59119855	59120506	4.1137
chr1	59163354	59163593	0.603055
chr1	59236765	59237599	7.30127
chr1	59253344	59253812	0.861507
chr1	59256109	59256856	2.06762
chr1	59260905	59263019	4.54445
chr1	59263686	59264202	1.07688
chr1	59265186	59265733	0.732281
chr1	59320517	59323456	8.89506
chr1	59355412	59356106	0.839969
chr1	59360175	59361386	2.7999
chr1	59361966	59362289	0.603055
chr1	59364349	59365170	1.22765
chr1	59367787	59368440	1.46456
chr1	59375926	59377829	6.39669
chr1	59391802	59395549	6.09516
chr1	59422526	59424020	4.09216
chr1	59442231	59445496	4.24292
chr1	59446550	59450629	13.0088
chr1	59457256	59457490	0.516904
chr1	59458455	59459070	1.18457
chr1	59471345	59473717	4.9752
chr1	59480965	59489049	41.5893
chr1	59489275	59489461	0.473829
chr1	59548924	59549109	0.172301
chr1	59579438	59580879	2.7999
chr1	59646258	59647548	1.42149
chr1	59668512	59671548	27.7621
chr1	59684412	59686521	18.9101
chr1	59687244	59688065	1.3138
chr1	59689431	59690082	0.904582
chr1	59690935	59691688	1.01227
chr1	59692628	59700516	26.4483
chr1	59702451	59702608	0.258452
chr1	59704449	59705243	1.07688
chr1	59708833	59709298	0.624593
chr1	59727994	59728434	0.775356
chr1	59729095	59729268	0.430754
chr1	59750017	59750380	1.11996
chr1	59762389	59764771	17.5317
chr1	59882745	59882928	0.129226
chr1	59912538	59913748	8.55046
chr1	59942012	59942529	0.753819
chr1	60042997	60043386	2.69221
chr1	60077368	60077896	0.430754
chr1	60096980	60098776	11.695
chr1	60180528	60181710	11.415
chr1	60343032	60343974	7.6028
chr1	60349546	60350316	0.818432
chr1	60350484	60350731	0.172301
chr1	60409182	60410258	7.12897
chr1	60566144	60567501	8.98121
chr1	60838537	60838995	0.861507
chr1	60839761	60840096	0.796894
chr1	60842330	60842570	0.27999
chr1	60849353	60854950	22.2915
chr1	60855828	60858567	5.83671
chr1	60860221	60860709	1.35687
chr1	61094520	61095251	1.55071
chr1	61095973	61096692	1.80916
chr1	61419102	61419302	0.538442
chr1	61514132	61514899	1.03381
chr1	61638846	61639224	1.3138
chr1	62117953	62118130	0.495367
chr1	62181293	62182885	3.25219
chr1	62184510	62184982	0.55998
chr1	62664837	62665034	0.473829
chr1	62678840	62679216	1.01227
chr1	62702853	62703688	3.16604
chr1	62706432	62707592	4.00601
chr1	62716177	62716430	0.193839
chr1	62717836	62718120	0.323065
chr1	62718964	62719673	0.861507
chr1	62720068	62720253	0.301527
chr1	62720800	62721209	0.947658
chr1	62723593	62725343	3.12296
chr1	62729578	62730067	0.818432
chr1	62733121	62740496	34.0295
chr1	62742021	62743604	4.13523
chr1	62752244	62752407	0.172301
chr1	62752969	62753134	0.27999
chr1	62758889	62759079	0.366141
chr1	62759977	62760902	2.02454
chr1	62764815	62780794	57.5487
chr1	62781442	62784651	12.3196
chr1	62785157	62785833	1.11996
chr1	62794118	62794317	0.64613
chr1	62795728	62795967	0.839969
chr1	62982828	62983014	0.150764
chr1	62991245	62991440	0.430754
chr1	62992295	62992516	0.258452
chr1	62993548	62993873	0.27999
chr1	63084023	63084282	0.215377
chr1	63097977	63098189	0.581517
chr1	63106537	63106849	0.969195
chr1	63107580	63109174	5.16904
chr1	63110060	63117530	66.7883
chr1	63118046	63120228	5.96594
chr1	63122130	63123481	1.8307
chr1	63124075	63124559	0.904582
chr1	63129288	63129496	0.452291
chr1	63130121	63130639	1.50764
chr1	63130861	63142833	81.4555
chr1	63144752	63144991	0.581517
chr1	63149878	63150114	0.236914
chr1	63175812	63178847	28.6882
